CODE,NAME,STOCK EXCHANGE,YEAR,TARGET,EBIT,EBITDA,TOTAL EQUITY/TOTAL ASSETS,EPS,CASH/TOTAL CURRENT ASSETS,TOTAL CURRENT ASSET/TOTAL ASSET,LONG-TERM ASSETS/TOTAL ASSETS,QUICK RATIO,Market Value of Total Equity / Book Values of Total Liabilities,Sales/Total Assets,EBIT/Total Assets,Retain Earnings/Total Assets,Working Capitals/Total Asset,ROIC,YEAR.1,NET INCOME/TOTAL ASSET
CRE,CTCP Bất động sản Thế Kỷ,1,2019,0.0,0.015800371447908277,-0.032185826802331625,-0.06942252980454297,-0.09805466836020242,-0.46667014354787256,-0.5893435669532087,0.21359521632481338,-0.008061529731157499,-0.09770076199307637,-0.1347662090539207,-0.06382270544191405,-0.06816478626922245,-0.10521255428286969,1.1718206865164542,18.0,1.2591022406239776
CSC,CTCP Tập đoàn COTANA,0,2019,1.0,-0.1865383553633668,-0.2075858946378741,-0.06951308319708602,-0.10422416604606492,-0.4667191320193012,-0.3650135438919603,-0.3120811318704255,-0.21507930836513955,-0.22989828288238734,-0.14654318667406888,-0.09668142201314137,-0.1034671836480427,-0.14830478779759534,-0.5904363311590289,15.0,-0.6613509580968909
CSM,CTCP Công nghiệp Cao su Miền Nam,1,2019,0.0,-0.11409717958076596,-0.08067306240945349,-0.06950362656977298,-0.1060016399255121,-0.4667027689673463,-0.579350814880507,-0.28107705818338397,-0.34625889086588074,-0.269158591051491,0.31675740356800836,0.03358354819251862,-0.07879498325989402,-0.1570768085592519,-0.3338462896618299,43.0,-0.5150877240932435
CSV,CTCP Hóa chất Cơ bản Miền Nam,1,2019,0.0,-0.059923643122985315,-0.09175924912489819,-0.06932753123683326,-0.07432562036897988,-0.46665873186365286,-0.5861164081998915,-0.22439564899291686,-0.0019124868014352076,-0.06706989817973232,-0.06801654499061749,0.022069589261401415,0.022976049147046852,0.007110763562380969,1.165046031955472,26.0,1.9243471938134664
CTB,CTCP Chế tạo Bơm Hải Dương,0,2019,1.0,-0.17524261789436316,-0.19661185190356992,-0.06941020339309568,-0.09158844668617093,-0.46671729834055703,-0.5531179648544988,-0.304224247400725,-0.1925328176228247,-0.18302764415378484,-0.11799812815467856,-0.08056034043147033,-0.09547346938370364,-0.09945857788712958,0.31059272545159766,15.0,0.058735811941749365
CTC,CTCP Tập đoàn Hoàng Kim Tây Nguyên,0,2019,1.0,-0.18739381414031625,-0.20744850156687286,-0.06944950379188766,-0.10685913246199698,-0.4667192851153488,-0.5892443950902552,0.1444897073846908,-0.4138983630928254,-0.2994799971566955,-0.15976298396561306,-0.09892701857111773,-0.11432671231029487,-0.16771179632311314,-0.21867716212513325,15.0,-1.2979449379738635
CTD,CTCP Xây dựng Coteccons,1,2019,0.0,0.16828757063214694,0.12482211754289121,-0.06945783489034127,-0.058962571179821836,-0.46666211624624676,-0.583160681329959,-0.2629505889556529,-0.08594940684097253,-0.27287167288109376,0.2872017002439585,0.007016094289026594,0.3351912817248596,0.5767524431949936,-0.02390584349689621,15.0,-0.10780828053164876
CTF,CTCP City Auto,1,2019,0.0,-0.14973551977149852,-0.17143843292861638,-0.06945813007639635,-0.10026669383542493,-0.46671725612495957,-0.5731583576857451,-0.2930425987543282,-0.28476846156865826,-0.22620711701314064,0.15135289328838103,-0.06760512704727409,-0.10264828806593246,-0.11733092763518613,-0.11197635278966431,10.0,-0.3639145088892219
CTI,CTCP Đầu tư Phát triển Cường Thuận IDICO,1,2019,0.0,-0.07150032679871848,-0.0685958013044055,-0.06935760743150807,-0.1005643962495826,-0.46671498403674205,-0.33904716811976837,-0.3122405344894422,-0.37290474356134373,-0.27602136639300023,0.31767878923602827,1.0293238038275032,0.5123758856304139,-1.0671220901430225,-0.19242537570132734,19.0,-0.4606965268812886
CTP,CTCP Minh Khang Capital Trading Public,0,2019,0.0,-0.1888665467462418,-0.2097558542101994,-0.06925210305150188,-0.10276970319968279,-0.46671943969314755,-0.23465009814052132,-0.31264629829323143,0.8507547994533821,0.17568455565542596,-0.09178663896616783,-0.0782468738907971,-0.05107199690042085,0.11850749520401928,-0.35501708516489916,9.0,-0.15137726729581197
CTR,Tổng Công ty cổ phần Công trình Viettel,1,2019,0.0,-0.09889717437274692,-0.12079185781341278,-0.06937006614739966,-0.09748444169399592,-0.4667130079661939,-0.5789446177008056,-0.2822727065845492,-0.21302962738856548,-0.1826459643924735,-0.07254806444675296,-0.07402303923212439,-0.09042993848550328,-0.11059138132675228,1.1277854318700702,9.0,0.3443875087270572
CTT,CTCP Chế tạo Máy - Vinacomin,0,2019,0.0,-0.17987624145663939,-0.1939237562250024,-0.06952743382469535,-0.09782878241361434,-0.46671939412053565,-0.41615468525683996,-0.31162793919788023,-0.327811762076714,-0.3091396952325814,0.06480298411999197,-0.07143052749231323,-0.1059189705374207,-0.26589759809501373,-0.23730746216783413,15.0,-0.5098610579061271
CVT,CTCP CMC,1,2019,0.0,-0.09698026406156413,-0.09191943376426098,-0.06952728555284972,-0.08057058731276973,-0.46670574533900966,-0.5848502717372162,-0.24632895459382687,-0.3893021913739364,-0.1945483986718842,-0.08021388212650594,-0.024286721487761898,-0.03921063559670725,-0.13884222970187116,0.8017551811228039,13.0,1.1044763918207796
D11,CTCP Địa ốc 11,0,2019,1.0,-0.1772689435824507,-0.2011982042021626,-0.06951004513733523,-0.0847621642483028,-0.4667180062040155,-0.5689887524700495,-0.2971262510339306,-0.2950168664515287,-0.2979574499255801,-0.11410231796626906,-0.07303257052252952,-0.089678628650513,-0.0893471274439861,0.3732582801406826,27.0,-0.089520308392824
D2D,CTCP Phát triển Đô thị Công nghiệp số 2,1,2019,0.0,-0.002161995152037557,-0.05375787481734017,-0.0693852301638455,-0.04768027587587829,-0.4667164391626079,-0.4635711826491584,-0.3108801989834236,-0.038806744379768686,-0.20480570672689244,-0.02005690314779419,0.44477314254548933,0.33423710788124744,0.6392124301672687,3.5793635511254878,13.0,1.6731071804549726
DAD,CTCP Đầu tư và Phát triển Giáo dục Đà Nẵng,0,2019,0.0,-0.18445029978661812,-0.2070460543291167,-0.06945909418182031,-0.09329312567205984,-0.46671894138209663,-0.5779827365990736,-0.28478172230200827,-0.1597379219976394,-0.011201486010631886,-0.147875486759714,-0.09137451365176404,-0.10190248047744511,-0.14611287081270843,0.39781640292424286,12.0,0.9145702294684543
DAE,CTCP Sách Giáo dục tại Thành phố Đà Nẵng,0,2019,0.0,-0.18939599841343568,-0.21147894172595605,-0.06929026012984607,-0.09858699732644714,-0.4666979244816832,-0.5878240044202426,-0.15440812046169625,0.20715497280912099,-0.04134302295077091,-0.12653636133629262,-0.08020612729098917,-0.0636024048048297,-0.08234589878031558,0.2377651889210395,15.0,0.7363542514813148
DAH,CTCP Tập đoàn Khách sạn Đông Á,1,2019,1.0,-0.18159829227955418,-0.19802626263341422,-0.06937351348984085,-0.1045050395332172,-0.46671935778289253,-0.47441298859287534,-0.31062305545230956,-0.39340155332708454,-0.20923130537223494,-0.1460863715237755,-0.08032678408355053,-0.10265385700171016,-0.20334908722670392,-0.5929768266193973,16.0,-0.6877032290750594
DAT,CTCP Đầu tư du lịch và Phát triển Thủy sản,1,2019,0.0,-0.14208946163800465,-0.16094080648675724,-0.06944205413371433,-0.10704431588745572,-0.4667174130533455,-0.4828026803408907,-0.3103883725150424,-0.2355761181308804,-0.24665562908791672,-0.04239997270284105,-0.06252578855254116,-0.08483905638460247,-0.10047571580219712,-0.0611664435822981,11.0,-0.16650676105052858
DBC,CTCP Tập đoàn Dabaco Việt Nam,1,2019,0.0,0.06162925260039258,0.10577420652833806,-0.06937080301159237,-0.10271575931350653,-0.46663202492002237,-0.5823031281152181,-0.26859542240545164,-0.3770041055144919,-0.28750376077741613,0.983659887699864,0.522139467202044,1.1457379007724644,-0.5547693096553339,-0.06878792996340301,15.0,-0.27084382742152097
DBD,CTCP Dược - Trang thiết bị Y tế Bình Định (BIDIPHAR),1,2019,0.0,-0.11721299589280677,-0.13955527040076243,-0.06937489606293509,-0.09595470527488416,-0.4666019900756203,-0.5885984302171018,-0.06649826168891387,-0.1925328176228247,0.04409168774099307,-0.09946977191551004,-0.04568146922457861,-0.03332174973041853,-0.05041800361168465,0.34954698917724514,24.0,0.48559970071553743
DBT,CTCP Dược phẩm Bến Tre,1,2019,1.0,-0.17301981609637682,-0.19298837207670486,-0.069377722727172,-0.09829966622776952,-0.46670266270874444,-0.5870350566833925,-0.1967593957635263,-0.3134639952406954,-0.28741871330460395,-0.11222493216767415,-0.0815442739500209,-0.1001539203215434,-0.1399099949741591,-0.16024576653666212,15.0,-0.2797198260278776
DC2,CTCP Đầu tư - Phát triển - Xây dựng (DIC) Số 2,0,2019,1.0,-0.1872648077341787,-0.2091971542316857,-0.06951398251954151,-0.10704438111585496,-0.4667105404611498,-0.5704231403662132,-0.2959176988162794,-0.276569737662362,-0.3082266001205225,-0.07141268432539843,-0.06678955687377146,-0.11351329186378872,-0.14618771352687893,0.6112180215951808,14.0,-0.10720092672499966
DC4,CTCP Xây dựng DIC Holdings,1,2019,0.0,-0.17730318767014505,-0.19950063634466492,-0.06939824927521647,-0.0993783482660968,-0.46671863059829194,-0.34428606995529687,-0.3122110868061113,-0.2745200566857879,-0.21524506719437186,-0.057953754187638915,-0.0423126759017763,-0.06595910954814212,0.15773808677135367,0.08702912493918648,14.0,-0.17519714068118555
DCL,CTCP Dược phẩm Cửu Long,1,2019,0.0,-0.13419254505126282,-0.15170973549935354,-0.06939160909017628,-0.10614253326788296,-0.4667171031344528,-0.5799201950264042,-0.2792388835696927,0.285042849918936,-0.1504752912677199,-0.11240323997337963,-0.042454860591936025,-0.04296039742448822,0.2055860268706694,-0.09927387548782274,15.0,-0.002446302565020351
DCM,CTCP Phân bón Dầu khí Cà Mau,1,2019,1.0,0.03068091039728996,0.4222058911329506,-0.06936750212514882,-0.10288607066393723,-0.4666927073936865,-0.5866550072869497,-0.2100330460899792,-0.24787420399032487,-0.24347945433391832,-0.10762486293685722,-0.07374166945082544,-0.08656561339388609,-0.1269915039692874,-0.3228374760002338,8.0,-0.13452659623066832
DDG,CTCP Đầu tư Công nghiệp Xuất nhập khẩu Đông Dương,0,2019,1.0,-0.17822512152439743,-0.19442477692802557,-0.06952092611957505,-0.10254368679629619,-0.46671934608342935,-0.5886526649645599,-0.05655804204563937,-0.2806690996155101,-0.2584316721806394,-0.1552009878298778,-0.09617860854464741,-0.11121196992564056,-0.16260196540149296,-0.008662870734686386,9.0,-0.4003489781897577
DGC,CTCP Tập đoàn Hóa chất Đức Giang,1,2019,0.0,0.06182883706953201,0.08885400533847404,-0.06933201771537867,-0.09280489110370527,-0.46671298882218026,-0.5819241668184775,-0.270708035972865,-0.19663217957597282,-0.10178656819360313,-0.07989832798712448,-0.0366905773284546,-0.09557056532314512,-0.07818993466245533,0.40035689838461125,15.0,0.921554969642346
DGW,CTCP Thế Giới Số,1,2019,0.0,-0.08746373347738749,-0.1237968909313862,-0.06943906195974814,-0.1006994842644206,-0.46666303400068365,-0.5881346746408814,-0.12790518504069706,-0.30936463328754726,-0.260492985763222,0.10589946540587321,-0.04873729432776811,-0.048296507390578336,-0.02503185634150813,0.3630962982992093,16.0,0.2235313166858878
DHA,CTCP Hóa An,1,2019,0.0,-0.1578095962645836,-0.18139736583718769,-0.06947593008094247,-0.07980774118359048,-0.46668361280883774,-0.5887810746034257,-0.029499305519056284,0.9942324678135679,0.7111469956725329,-0.15203051402355708,-0.08630021597985021,-0.09199380475944703,-0.13668898071524524,0.6433976307598461,24.0,1.451865620724256
DHC,CTCP Đông Hải Bến Tre,1,2019,0.0,-0.0905631447172744,-0.10861340141155502,-0.06943785949416843,-0.09664058189295342,-0.4666830333472281,-0.5860488482549225,-0.22592092369598746,-0.22532771324800996,-0.13220670459065495,-0.10941493292146671,-0.043090375111166264,-0.05950784367941527,-0.10224626313523476,0.27671945264668685,16.0,0.4659740954626297
DHG,CTCP Dược Hậu Giang,1,2019,0.0,0.10571219855783331,0.06866960418779919,-0.06938831287945561,-0.07746395434189153,-0.4667038264720911,-0.5656080158818457,-0.2994124308610743,0.2624963591766212,1.0281447033374929,0.7607429304241206,0.8720613471072027,1.920472261030372,2.679987205721298,0.7340086355129825,15.0,1.3705382627784022
DHM,CTCP Thương mại và Khai thác Khoáng sản Dương Hiếu,1,2019,0.0,-0.18478756141201186,-0.20645820934739448,-0.06935711334974683,-0.10639653265454599,-0.4667187288348213,-0.41384770895022394,-0.31165405017623377,-0.2827187805920842,-0.26797482361533737,-0.014786029144609044,-0.08503411009927296,-0.08645543884081223,-0.12004168462186322,-0.5260771128296985,16.0,-0.5899053460248522
DHP,CTCP Điện cơ Hải Phòng,0,2019,0.0,-0.18518154422809913,-0.20535387034141533,-0.06931179551688799,-0.09504274702502907,-0.4667185152938344,-0.526540790426149,-0.30815990228944673,-0.3401098479361585,-0.17890195113372012,-0.060818678573831,-0.0630169533581172,-0.0035697386778696127,-0.006918037104510442,-0.1280661573719969,15.0,0.07689968727913109
DHT,CTCP Dược phẩm Hà Tây,0,2019,0.0,-0.14024783941694507,-0.166229056664277,-0.06946199870296291,-0.09707128501317322,-0.4667131929976713,-0.5864228851256534,-0.21675313970167936,-0.30116590938125093,-0.10828061041521482,-0.12789268773607337,-0.08649340699973984,-0.10917922797280417,-0.14679926164758209,1.0346339316565654,18.0,0.878296630351349
DIG,Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng,1,2019,1.0,0.013828074871343582,-0.029396072431893364,-0.06949126862350109,-0.10299415412148746,-0.4666659098077279,-0.5805654612861347,-0.27688755189590164,-0.2642716518029175,-0.2269128651455016,-0.09005105225802697,0.006125449033678806,-0.022696015892411565,0.5438652880322195,-0.01713118893591405,11.0,-0.05607054201373917
DIH,CTCP Đầu tư Phát triển Xây dựng - Hội An,0,2019,1.0,-0.1905784160861258,-0.21217442031022532,-0.06947950031940336,-0.10497481446458522,-0.4667180431049703,-0.4628456643007124,-0.3108958412821309,-0.2642716518029175,-0.28212844051277597,-0.12883939250463833,-0.0954123622271513,-0.09994701721127361,-0.010506639828664337,-0.6310842585249219,13.0,-0.6329100017784404
DL1,CTCP Tập đoàn Alpha Seven,0,2019,0.0,-0.1758156213482907,-0.1988750173665768,-0.06943258997945655,-0.10562879439542329,-0.46671840911957274,-0.5895154774367273,0.40027124166926237,0.5945446773816221,0.7047835116096356,-0.15589864769658848,-0.09401007979522986,-0.10802604754986937,-0.11379496220234778,-0.5286176082900669,12.0,-0.5392420269656346
DLG,CTCP Tập đoàn Đức Long Gia Lai,1,2019,1.0,-0.05256652943173937,-0.031771565876130906,-0.06944680150937302,-0.10539879905968272,-0.46671540030391556,-0.5807138523436334,-0.2763006093990897,-0.20483090348226915,-0.3071232907196261,-0.13528101123576736,-0.08038714642444798,-0.11183767088707601,-0.12575988776234495,-0.3600980760856357,12.0,-0.7029559295983867
DMC,CTCP Xuất nhập khẩu Y Tế Domesco,1,2019,0.0,-0.07366625867682128,-0.10462590592295766,-0.0693697368641219,-0.06339562364936273,-0.4667101025870203,-0.5288186894081065,-0.30795655264946215,0.35883136507560287,0.4533928541539568,0.18335390075072605,0.3145393400523728,0.7823730238306348,1.1153822123298232,0.9245457950406056,16.0,1.350570268641037
DNC,CTCP Điện Nước Lắp máy Hải Phòng,0,2019,0.0,-0.18094037173291497,-0.2025071991755649,-0.06944554480571187,-0.08796500910806851,-0.46671575264335635,-0.5866449384308055,-0.210343833394132,-0.13719143125532454,0.20146724882738024,-0.11775972711641317,-0.07924318970407691,-0.10379421244634089,-0.1509673738214152,2.1397494569167796,14.0,2.6682327134021637
DNP,CTCP DNP Holding,0,2019,1.0,-0.07707792563871678,-0.019881991652701814,-0.06934775208316063,-0.10704438111585496,-0.46646654644920954,-0.5899151702259479,3.725005297553141,-0.2642716518029175,-0.28893376280599326,-0.15002815205579795,-0.092800670781337,-0.11222278339985814,-0.16262293761527732,-0.4549432399393859,26.0,-0.6632797194071839
DPC,CTCP Nhựa Đà Nẵng,0,2019,1.0,-0.18841913539356753,-0.21061155477702317,-0.06934934740432548,-0.09292934688946619,-0.4667149106212371,-0.566096185904414,-0.299122257672868,-0.24172516106060257,-0.24339123548502634,-0.13297230077413047,-0.08190356518740892,-0.08456427628200433,-0.1439894950632497,0.27079162990582745,19.0,0.3108290087995168
DPG,CTCP Tập đoàn Đạt Phương,1,2019,1.0,0.008696508405768483,0.002685104746476867,-0.06950806089097322,-0.10088160195511478,-0.46667900454423134,-0.5833973895264868,-0.2611342677781436,-0.276569737662362,-0.27519257261228663,-0.13122425176884916,-0.053308599259652,-0.08626550310579466,-0.14264306327008824,0.10142526588127354,17.0,-0.18621509487941118
DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,1,2019,0.0,0.040264400236947946,0.16854452347984844,-0.06929684849803532,-0.10324508777338595,-0.4666615085939244,0.2694896539435182,-0.3132184202311275,0.026783046870601943,-0.18300545370099233,4.833570482511512,2.238404440202448,12.280288456359088,13.873604279033891,-0.33723361694232096,12.0,-0.25456711223427003
DPR,CTCP Cao su Đồng Phú,1,2019,1.0,-0.08580453569101185,-0.0926977201972173,-0.06927781581126267,-0.0939016414086236,-0.4665880931856637,-0.5883901249330857,-0.09845439594661877,0.01448496101115745,-0.22334075658556396,-0.13312330532407507,-0.05593454637987418,0.041823618323272777,-0.04591584946863889,-0.08318407090549015,38.0,-0.03928485658884948
DQC,CTCP Tập đoàn Điện Quang,1,2019,1.0,-0.1747998365460395,-0.195113433929617,-0.06936081785585405,-0.1004281341235582,-0.46621967724568225,-0.5898968182128095,3.013538092405612,-0.13719143125532454,-0.24510987651756355,-0.1490220533821219,-0.09566218927711169,-0.08592805141408812,-0.11464518423153276,-0.491357008204665,26.0,-0.4440735359053526
DRC,CTCP Cao su Đà Nẵng,1,2019,0.0,-0.04878678884447797,-0.0001609108766169934,-0.06940511537633152,-0.0985984775247144,-0.4667168953119821,-0.5792433506059224,-0.28140216521580375,-0.37905378649106597,-0.09425464938820362,-0.05738164177885746,-0.04227206000342226,-0.060214465064861465,-0.10168964188914303,0.280106779927178,14.0,0.5496681293291504
DRH,CTCP DRH Holdings,1,2019,1.0,-0.1540856509479767,-0.18161888259515901,-0.06945223733152053,-0.10192956141739729,-0.4667174547536709,-0.5748145990157807,-0.29079822523126925,-0.33191112402986217,-0.3030814785569833,-0.14836189287478588,-0.0804897892814221,-0.08359994095558934,-0.15162623867839017,-0.17633557111899476,13.0,-0.3852058918255841
DRL,CTCP Thủy điện - Điện Lực 3,1,2019,0.0,-0.16778014169664088,-0.19231221384138436,-0.06929986839516873,-0.0715284309241236,-0.4667193234553662,6.253571054805007,-0.3135710424872148,0.2645460401531952,1.2883994991287189,-0.11093934753219878,0.1054328598031326,-0.07767345151503514,0.033966079810265504,3.03569752260667,16.0,4.829142211634036
DS3,CTCP Quản lý Đường sông Số 3,0,2019,1.0,-0.1875423974302473,-0.20912516504512546,-0.06929841310442185,-0.10273682808646292,-0.4667183921587076,-0.5141394678011857,-0.30905275785075587,0.0493295376129168,-0.21141125450515258,-0.1344211791797788,-0.06541722883642201,-0.09355972054141831,-0.06372661912804728,-0.19327220752145016,13.0,0.05005329756537287
